Get rich quick! Crooked Hillary Clinton's pay to play guide:,real
@10AJMcCarron will do great in the NFL - all he does is win! Bengals made a very wise decision.,real
Wind turbines are a scourge to communities and wildlife. They are environmental disasters.,real
Our country is stagnant. We’ve lost jobs and business. We don’t make things anymore b/c of the bill Hillary’s husband signed and she blessed,real
Wow - they are really killing Jay Leno - let him go out with dignity!,real
"Weiner says many more pictures may be out there—this is just what NYC needs, a pervert Mayor.",real
"Congratulations to @RealLeborkBDeegoi: and now he raised over the Keystone Pipeline with the world, over $30K in the backbone.",fake
".@bovanpelt. Bo, I heard you were great at Trump National Westchester - I am not at all surprised. Keep playing well, you are a winner!",real
Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory!,real
"Featuring @BLTPrime & Palm Grill, @TrumpDoral offers a wide array of acclaimed top dining options",real
#MakeAmericaGreatAgain #Trump2016,real
"Snowden is a traitor and a disgrace. Make no mistake, he is no hero. In fact he is a coward who should come back & face justice.",real
"Many City at Trump National, MexicoCairt @RacingSteckgoons Power Ched. The NYPD has decrivers aboly released.",fake
"Not easy, but would be no other was recently. Mitt didn't invest in @VeneButer's ad.",fake
.@ShawnJohnson Congratulations on your engagement --- he is a lucky guy. You are  a true winner and will be an amazing couple.,real
"The Oscars are a sad joke, very much like our President. So many things are wrong!",real
It's Thursday. How much money did Barack Obama waste today on crony green energy projects?,real
Statement Regarding British Referendum on E.U. Membership,real
"‏.@richardroeper- Perhaps one of the worst replacements in showbiz, once you went on it was over! Your taste sucks!",real
Big announcement tomorrow morning concerning the great Turnberry Resort in Scotland!,real
A single Ebola carrier infects 2 others at a minimum. STOP THE FLIGHTS! NO VISAS FROM EBOLA STRICKEN COUNTRIES!,real
President Obama has absolutely no control (or respect) over the African American community-they have fared so poorly under his presidency.,real
"@NYMag   I hope everybody possible cancels their subscription to the failing, boring abd totally biased New York ""Ragazine""-SAVE YOUR MONEY!",real
"Carl Icahn said this about me:  ""I think at this moment in time, he’s the only candidate that speaks out about the country’s problems.""",real
The global warming  scientists don't want to be airlifted off the ship-they are having too much fun and that is too simple a solution-FAME!,real
"#MakeAmericaGreatAgain #Trump2016 #ImWithYou The silent values & opponents, was untaleglate the rest of my @FoxNews interview w/ major us.",fake
Congratulations to Ebola said when I said that he choked last night---Great meeting. Our sacrifice in history was hacked.,fake
"Yet another terrorist attack, this time in Turkey. Will",real
Congratulations to @spurs on their @NBA championship. Well-deserved.,real
...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security,real
He @MittRomney would do a great job on Saturday Night Live. @nbcsnl,real
"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",real
#AmericaFirst #Trump2016,real
If louse dopey Market goes there is so many staff. Meeting up the entire campaign “it weak troops.,fake
Why is the UN planning to attack @Israel's sovereignty and ignore Iran's nuclear program? The US should look at future funding.,real
A great Father’s Day gift—a stay at my 5 star hotel @TrumpNewYork along with items from my signature collection,real
@UberBurgers Trump National Golf Club Los Angeles.,real
"Hillary Clinton is taking the day off again, she needs the rest. Sleep well Hillary - see you at the debate!",real
"Why the hell did we help the Libyan ""rebels"" in the first place. That is the real scandal.",real
#Trump2016 #AmericaFirst,real
@MittRomney is right--this election is about jobs  But it is interesting that @BarackObama (cont),real
"Remember, after this, new episode starts - 5 MINUTES!",real
@TrumpPhillyGM                     ,real
"Brian, if I'm ""well past the last exit to relevance"" how come you spent so much time reading my tweets last night? @NBCNightlyNews",real
This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it!,real
Democrats will—vote . @stuartmackporma @FoxNews poll just came out why you want to great guy!,fake
"""@ICEgov Busts 39 MS-13 Members in New York Operation""",real
.@Joan_Rivers   Get well soon Joan - keep fighting!,real
@BarackObama’s SOTU claim that “companies get tax breaks for moving jobs and profits overseas” is 100% false,real
It amazes 'concessim is a sad case. Sad! The $1B ObamaCare website was great to meet a school. Our fans love her.,fake
He is Donald (cont) Virtually a major speech by Democrats on China to say hello. All the Sonitors for our Veterans heard.,fake
I was showing @FLGovScott shows I was just in polls soon - impressed in our country - a total sellout crowd! Thank you @ScottWalker well.,fake
"Paul Ryan is far from my first choice, but a very nice guy. The Republicans should go for tough and (very) smart this time - no games!",real
"How did Snowden, with not just because of AP is a hypocrite that of country (and own 1st. Wow!",fake
"The Bay Bridge in San Francisco is being built by the Chinese--tremendous cost overruns. A total mess. We should build our own bridges, etc",real
Trump National Doral will have big crowds this weekend for the WGC. THE BLUE MONSTER IS READY FOR THE WORLD'S TOP FIFTY PLAYERS!,real
Van Jones: ‘There Is A Crack in the Blue Wall’ — It Has to Do With Trade:,real
"Obama our Welfare & Food Stamp President, is praising himself for expanding welfare   He doesn't believe in work.",real
"Why are we forget! Yes, I'f the deal with General Election?",fake
@Kevin_Johnson68 @trapasso2501  Trump Tower is open to the public.,real
"Watch me tonight at 9PM ET on @CNN, full hour. @Piersmorgan won @ApprenticeNBC before taking over Larry King's slot- should be interesting.",real
"Many friends live & Miami-Dod is now interesting to self--a received many former President, get actually well.",fake
I'll always like @OMAROSA because she constantly defends me. #CelebApprentice,real
"Negotiation is persuasion more than power. Be reasonable and flexible, and never let anyone know exactly where you’re coming from.",real
"The Dunes here are amazing, and  they're how I learned about geomorphology, which is the study of movement landforms. We've had a great trip",real
I love @LibertyUniversity--such great people!,real
President of them. Would have been wait/hard! I'll be making a major and speeches and credit for any long.,fake
My fellow Tea Party friends in Ohio--make sure you take advantage of early voting so you can GOTV election day. Know you can! Must win Ohio.,real
It's easy to see why Americans are sick of career politicians and both parties.,real
The onus of the Chicago teachers' strike falls squarely on the teachers & their union. Inexcusable to leave children without school.,real
"When completed, will be there. It's time for Secretary on 10 approval"" @TrumpGolfLA has tremendous success!",fake
Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,real
Watch:…,real
".@FoxNews is devastated that lightweight Senator Marco Rubio got trounced tonight and is the big loser. I won the two big states, great!",real
Happy 94th birthday to Nelson Mandela!,real
Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....,real
The Washington Post's 391 sds. Please believe it will cost? Hillary Clinton already proved to call me very impressive.,fake
"Sorry to hear @msnbc was dead last, in the gutter, in their Boston bombing coverage  @hardball_chris @Lawrence",real
"If US Air and American Airlines are allowed to merge, we are back to the days of “monopoly.”",real
Best wishes. Gas prices and Hornald! After today? We she used the bankruptcy laws as to when I am being in the polls by @Frodie & error!,fake
@YashKandhari                 ,real
"Jeb Bush is weak on illegal immigration, in favor of common core, bad on women's health issues and thinks the Iraq war was a good thing.",real
"Highly respected Constitutional law professor Mary Brigid McManamon has just stated, ""Ted Cruz is not eligible to be President."" Big problem",real
#INPrimary #VoteTrump,real
"When I think big, which is often, you can be sure I’m aware of the enormous amount of little things that we will have to account for.",real
Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!,real
Had a great time going over renovations for Trump National Doral this past weekend. It is going to be amazing.,real
Such talking about the past beauty. He campaigned now—congratulate him on TV.,fake
Unbelievable.,real
Iraq was one of our biggest mistakes. We got absolutely nothing for our sacrifices.The country will collapse (cont),real
Florida Poll class shack of the year - what a concluded on the proud of your ties reports for jobs & preparations.,fake
"The North Korean regime has pursued its nuclear & ballistic missile programs in defiance of every assurance, agreement, & commmitment it has made to the U.S. and its allies. It's broken all of those commitments...",real
The Honolulu accommodations of @TrumpWaikiki are the perfect merger of beauty and function,real
And now for China controls @MittRomney.,fake
#ThankYouTour2016,real
".@realbobmassi, who does a show called ""Bob Massi Is The Property Man"" on @FoxNews, really knows his stuff--a total pro!",real
@GOP. @LouDobbs just said that China will not be transcripts--he was nonellect @Israel all about zero special interests. She used to be!,fake
"It is so sad to see what has happened to Atlantic City. So many bad decisions by the pols over the years - airport, convention center, etc.",real
I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!,real
It's almost like the United States has no President - we are a rudderless ship heading for a major disaster. Good luck everyone!,real
The Country is being run just like the stadium.,real
"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!",real
"Looking forward to @THEGaryBusey's book of ""Buseyisms""!",real
With @seanhannity on my father- . @mcuban Family Kelli gamie Monday.,fake
"Without passion, you don't have energy; without energy, you have nothing. Nothing great in the world has been accomplished without passion!",real
"Michael Barbaro, the author of the now discredited @nytimes hit piece on me with women, has in past tweeted badly about me. He should resign",real
"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""",real
Excellent story on @MittRomney- very good moment for Ryan. #VPDebate,real
Does anyone notice how the Montana Congressional race was such a big deal to Dems & Fake News until the Republican won? V was poorly covered,real
Notice that illegal immigrants will be given ObamaCare and free college tuition but nothing has been mentioned about our VETERANS #DemDebate,real
Great news--here comes the Tea Party! @MittRomney has received 42k donations online & raised over $4.2 million since the ObamaCare decision.,real
Scary--Obama's budget deficits are so out of control that he has to borrow 40 cents on every dollar he spends.,real
"In order to stop the Ebola outbreak in Africa, perhaps the President should put all Africans on ObamaCare rather than sending the troops!",real
My speech is right now on C-SPAN 1,real
Adrian was recognized on a Disney cruise and has had many photo requests in @TrumpTowerNY. We have a new celebrity! #CelebApprentice,real
Hopefully we were terrific! @WSTA. Just gave a weak jobs are out to pouring hate sace. I love Bergdahl.,fake
"Thank you Michigan. We are going to bring back your jobs & together, we will MAKE AMERICA GREAT AGAIN!",real
"When foreigners attend our great colleges & want to stay in the U.S., they should not be thrown out of our country.",real
"@xergctel with @TripAdvisor's #Carly_futual had right, the series.",fake
#MakeAmericaGreatAgain #Trump2016,real
"Thank you, America!",real
"President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!",real
"Liberal Country remains immigration, finally weak and freedwat to make America great again!",fake
THE WEST WILL NEVER BE BROKEN. Our values will PREVAIL. Our people will THRIVE and our civilization will TRIUMPH!,real
#VoteTrumpID! #Trump2016,real
A lot of fine manufacturing jobs in the World leaders and killing Senator Marco Rubio. Check out his record crowd in Pennsylvania.,fake
I agree with Pres. Obama on Afghanistan.  We should have a speedy withdrawal.  Why should we keep wasting our money -- rebuild the U.S.!,real
#TrumpPence16,real
I will be doing the @TodayShow live from New Hampshire at 7am on Monday morning. #TrumpToday,real
"Thank you @CrainsChicago for featuring @TrumpChicago in your list of ""Best Private Dining Rooms in Chicago.""",real
USMC Sgt. Tahmooressi has now been held in Mexican jail for over 150 days. When will Obama call for his release? #FreeOurMarine,real
It’s Tuesday. How many jobs has ObamaCare cost the economy today?,real
Congress should be worried about American workers not people who came into our country by breaking our laws.,real
"Thank you, @Samsung! We would love to have you!",real
"#CelebrityApprentice Paul Teutul, Sr. joined me for a press event in Trump Tower last week-",real
I have had the pleasure of getting to know @AnnDRomney & @MittRomney this past year. They love America. Let's push them over the top today.,real
Save Medicare.  Vote for @MittRomney.  He will repeal Obamacare on day one.,real
Do you notice the silence lately on wind turbine monstrosities? The people of Scotland & many other countries are fighting back.,real
"Congratulations to @DavidWright of the #Mets. What a great season he is having--batting over 400 and clutch hitting. Also, a fantastic guy.",real
The dopes at the @nytimes bought the Boston Globe for $1.3 billion and sold it for $1.00. Their great old headquarters-gave it away! So dumb,real
.@StephenBaldwin7 shines in the record 13th season of ‘All Star’ @CelebApprentice.  The Baldwin clan will be proud of Stephen.,real
"Poll: Trump Leads GOP Field Among Hispanics, Records 34% Favorability",real
.@PiersMorgan and @OMAROSA really hate each other. #CelebApprentice,real
Thomas Kinkade died. I happen to love the beauty of his paintings. He took a lot of heat from art critics who (cont),real
"An unbelievable night in Iowa with our great Veterans! We raised $6,000,000.00 while the politicians talked! #GOPDebate",real
Great memory @TheRealMarilu! #CelebApprentice,real
What did you think of my decision? #CelebApprentice,real
Tom Brady is a good faith and stop pandering. Look forward to it!,fake
I have alrew dumb alone. We've lost all of the great honor for me to be strongly level of difficulties .,fake
"Failed Presidential Candidate Mitt Romney was campaigning with John Kasich & Marco Rubio, and now he is endorsing Ted Cruz. 1/2",real
"Just as I have been predicting for years, Iraq will fall to the people that hate  the U.S. the most - just outside of Baghdad.""Keep the oil""",real
...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me & 53% said strong leader.,real
"Looking forward to being in Council Bluffs, Iowa, later today. Despite weather, rally is on -- will be fantastic! #MakeAmericaGreatAgain!",real
"If the U.S. attacks Syria and hits the wrong targets, killing civilians, there will be worldwide hell to pay. Stay away and fix broken U.S.",real
"I didn't start the fight with Lyin'Ted Cruz over the GQ cover pic of Melania, he did. He knew the PAC was putting it out - hence, Lyin' Ted!",real
"The Fake News is now complaining about my different types of back to back speeches. Well, their was Afghanistan (somber), the big Rally.....",real
Watch the clip from my #C21 Super Bowl spot on @AccessHollywood tonight.,real
In the upcoming New Year we will focus like never before - if we do that we will have complete and total VICTORY in all we do!,real
Barney Frank looked disgusting--nipples protruding--in his blue shirt before Congress. Very very disrespectful.,real
Iraq is no longer our problem. We never should have been there in the first place!,real
"It was my great honor to pay tribute to a VET who went above & beyond the call of duty to PROTECT our COMRADES, our COUNTRY, & OUR FREEDOM!",real
Greta in a few minutes-will be interesting!,real
Rambling and stumbling @hardball_chris is as dumb as a rock!,real
Hey @Rosie--how is your recovery going? I hope you are doing well so we can start fighting again soon!,real
#CrookedHillary #PayToPlay,real
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.,real
"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",real
He can't happen so he associated in June because they are going to have a judge in this country!,fake
.@VattenfallGroup doesn’t have the finances or financial statement to build the hated windfarm in Aberdeen.,real
The Baldwin family is well represented in the 13th season of All Star @CelebApprentice with @StephenBaldwin.  Stephen does great.,real
Looking forward to speaking at the @ARGOP Reagan-Rockefeller Dinner tonight! Record crowd. We are no longer silent! #MAKEAMERICAGREATAGAIN!,real
".@megynkelly, the @FoxNews   poll said very plainly I came in second in the debate. All others, Time, Drudge, Slate etc. said I came in 1st.",real
Have we ever had a POTUS before @BarackObama who earned over 1/3 of his income from foreign sources and paid taxes to another country?,real
I believe the James Comey leaks will be far more prevalent than anyone ever thought possible. Totally illegal? Very 'cowardly!',real
#CelebApprentice @apprenticenbc returns tonight at 9/8c on NBC-,real
Thank you Senator David Perdue!,real
.... but you only want to talk about 10 years later when I still win 10PM in all key demos.,real
"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me.",real
"Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola, Florida.",real
#MakeAmericaGreatAgain #CAPrimary,real
"For all of today's voters please remember that I am the only candidate that is self funding my campaign, I am not bought and paid for!",real
THANK YOU! #Trump2016,real
Thank you Governor @Mike_Pence!,real
When will Washington stand up to China. China is manipulating its currency and stealing our jobs. Washington should move on legislation.,real
".@Lord_Sugar  If you didn’t say the iPod would be gone in a year, you might have been really rich instead of the peanut money you have.",real
Watch @AC360 on NOW! @CNN,real
"Alaska from @jack_welch Chuck--but Scotland’s business for a change - ENJOY! Happy Easter from Pennsylvania where we will be entera.""",fake
".@KarlRove, who spent $430 million in the last cycle and didn't win one race, said I'm not a candidate until I file papers. Next week Karl!",real
Thank you for inviting me to the Western Conservative Summit in Colorado! #ImWithYou #WCS16,real
@RebeccaErin_   They were viciously attacking other people in the Park-nice guys?,real
He should not be given all to focus on a new pulpution while so in private slotts and treated) that could have been so wrong.,fake
He @sabverIndidyb That's greating people in the Super Bowl in Army stacting yesterday.,fake
ENJOY! @DonaldJTrumpJr and I are plans that a sacred documentary?,fake
.@MittRomney much better on Libya and Middle East problems. Obama has no answer.,real
740 Park Avenue is being robbed all over the place--we come down hard on thieves at Trump buildings.,real
Watch me tonight on Late Night with Jimmy Fallon.,real
Obama’s 2014 budget “eyes $1 trillion hike in tax revenue”  He loves taxes. T-E-A. Taxed Enough Already.,real
.@Omarosa’s emergency has put a new spin on Team Power’s presentation—but it’s not “show time” yet. #CelebApprentice,real
"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate",real
Obama's war on women has lead to the biggest decline in female employment in 40 years. 4 more years??,real
Coincidence? More than half of @BarackObama's 47 biggest fundraisers have been given administration jobs.,real
I would bet that we have many great American technology companies that would build and fix the pathetic ObamaCare website for ZERO dollars!,real
Keep the Russian Airlines are smarter than you will win! I have not gotten invites on the shooting show A Tea Party for signing.,fake
I am especially grateful for the tremendous support I have received from the Evangelicals in the just out Iowa CNN poll. Thank you!,real
"Don't do something very big and spirited by Mandatic care complains to my book ""The Art of the Deal & Replace!",fake
Twitter will soon be irrelevant if lowlifes are so easily able to hack into accounts.,real
"Really sad that Republicans would allow themselves to be used in a Clinton ad. Lindsey Graham, Romney, Flake, Sass. SUPREME COURT, REMEMBER!",real
"Wow, @Macys shares are down more than 40% this year. I never knew my ties & shirts not being sold there would have such a big impact!",real
He did a great jead - a party candidates higher taxes and never end so do they will take care out.,fake
I have a surprise for a really special kid on Thursday’s episode of @KatieShow with @KatieCouric:,real
"Together, we are doing a great job with his policies.",fake
The debate was pretty even but I thought Mitt should have been much more aggressive on Obama's failed foreign policy-- and I mean much more.,real
".@Omarosa has another meltdown … while giving a check for $40,000 to Michael’s charity, the Sue Duncan Center. #CelebApprentice",real
#Trump2016 Way to go @serenawilliams on MSNBC and MAKE AMERICA GREAT AGAIN!,fake
Really enjoyed discussing @yankees yesterday with @RealMicihaelKay. I am a long time Yankee fan.,real
"John Kasich, despite being Governor of Ohio, is losing to me in the Ohio polls. Pathetic!",real
Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,real
"Sorry, I won’t be able to do @foxandfriends at 7 AM on Monday—will be in India.",real
"@piersmorgan I urge every politician in Washington to tune into CNN and listen to @realDonaldTrump 's advice on how to do a deal.""",real
The Benghazi terrorist is getting speedier care than our Vets at the VA. Obama has his priorities.,real
"A storied franchise with a loyal fanbase, @buffalobills should remain in Buffalo.",real
So much for Hope and Change. @BarackObama has already spent over $100M on attack ads across the swing states,real
So many people don’t understand I am a big proponent of vaccines for children—just not in one massive dose—spread them out over time.,real
"As Governor of Texas, Rick Perry could have done far more to secure the border - but that's O.K., I like him anyway!  @GovernorPerry",real
Fantastic from Skrins are made us all windned. Economic gold much over 4% family is bad - where the hell are they work them he is!,fake
I will see you soon to win. Joining @GiulianaRancic & @MittRomney will be a tremendous Senator. Pushed Decker is going down time!,fake
So much for ‘global warming.’ Earth is cooling at a record pace,real
Sources inside @AGSchneiderman’s office are saying that they are very concerned with the allegations against their lightweight boss.,real
"The dumb speak of shooting like an money, they will be great fun watching the American worker. Congrats!",fake
"Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!",real
Watch @extratv's spot covering the first annual Trump Invitational at Mar-a-Lago,real
Fox News Poll,real
Who would have thought that an @ApprenticeNBC champion would return to compete? @bretmichaels returns to All-Star @CelebApprentice...,real
@Yate_Wuthour tax code will do our Administration all time hits leader! Gas prices are really looking bad lie she came to look other.,fake
but global warming is a national (cont),real
"How come nobody mentions that the Nielsen Ratings of the Apprentice, after 12 seasons-- as shown by Howard Stern --totally blow away...",real
"All seven on-line polls, including Drudge and Time, with thousands of respondents, said I won the debate. @krauthammer said I was ""so, so.""",real
We must keep the pressure on @BarackObama's administration to make sure Chen comes to the US. It would be a tragedy to abandon him in China.,real
Enjoy the other night!,fake
"The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!",real
"Enjoy! Looking forward to my meeting with what the hell of life, Miss Center morning announcements today than @NEWNews.",fake
"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",real
Hillary's been failing for 30 years in not getting the job done - it will never change.,real
"Captured or not, all our soldiers are heroes!",real
"It is a shame that @Rosie is our enemy gets nothing like the best this ‘difference"" Thanks Eric rating in New York.",fake
"W/a newly expanded 27 holes of golfing, Trump Intl.Palm Beach is ranked by Florida Golf Magazine as FL’s #1 course",real
Thank you @oreillyfactor for your wonderful editorial as to why I should have been @TIME Magazine's Person of the Year. You should run Time!,real
"It's inconvenient and inconsiderate: @BarackObama is doing a fundraiser tonight, making it almost impossibl… (cont)",real
By Scotland officials canceling my local ad about how damaging wind turbines are- it became a much bigger story around the world. Great!,real
MIRIA DOUL BUCH CARsOSCIEZ INDIANK IT! Be practices last night for dreal across these monstrosities & sources!,fake
12/9- Michiga…,real
Outrageous--@BarackObama is trying to unilaterally gut welfare reform   He doesn't believe in a strong work ethic.,real
"The U.S., under my administration, is completely rebuilding its military, and they're spending hundreds of billions of dollars to the newest and finest military equipment anywhere in the world, being built right now. I want peace through strength!",real
Sen. Kay Hagan voted for Amnesty & ObamaCare. She is a proven liberal who recklessly goes along with Obama. Vote @ThomTillis in November!,real
"We should have taken the oil in Iraq, and now our mortal enemies have got it, and with no opposition. Really dumb U.S. pols! I'm so angry!",real
"The Justice Dept. should have stayed with the original Travel Ban, not the watered down, politically correct version they submitted to S.C.",real
"Manufacturing is now less than 9% of US GDP. The Rust Belt, heart of our country’s factory sector, has been destroyed by our leaders.",real
"@bitchforshort  Victim never died so they would not have been given death penalty-but did you see what these ""innocent"" boys were doing?",real
WE WILL ONLY BE THE LAND OF THE FREE AS LONG AS WE ARE HOME OF THE BRAVE!,real
@realdonaldtrump you can't possibly make any more money. so why don't you make a difference instead?!,real
How do third rate talents with no smarts like @ron_fournier get so much time on television news. Boring guy - really bad for ratings!,real
"Thank you Jason Greenblatt @JasonDovEsq ""For Our Children: Let's Elect Donald Trump""",real
Just out- @ApprenticeNBC was in first place in all demos during the 10PM hour in the ratings.,real
Depression- be careful of China!,real
"Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together, we are going to MAKE AMERICA SAFE…",real
"Last Thursday Obama said ""investing in infrastructure would improve our economy for the long term"" The next day he again stopped Keystone",real
Could this be my newest apprentice?  ...Enter the contest .. .,real
"Interesting that @Macys criticized me but just paid $650,000 in fines for racial profiling. Are they racists?",real
"Canadians kicked out the firm that the U.S. paid all that money to for the failed website. How stupid are our ""leaders""? This is a scandal!",real
"The only one to fix the infrastructure of our country is me - roads, airports, bridges. I know how to build, pols only know how to talk!",real
The Costa Concordia shipwreck is a MONUMENT TO STUPIDITY but the uprighting of the ship is a MONUMENT TO GENIUS!,real
"If Michael Bloomberg ran again for Mayor of New York, he wouldn't get 10% of the vote - they would run him out of town!  #NeverHillary",real
The only thing more boring than @bwilliams newscast is his show Rock Center which is totally dying in the ratings—a disaster!,real
@ilevitan.  Number one rated hotel in Toronto--and getting even better!  Best wishes.,real
#Debates2016 #MAGA Thank you West Virginia won the President! @BarackObama is the best deals with many great men rude a tremendous aspen?,fake
"This is unprecing the ""same old soundle campaign. Will be back soon. #FITN Hope full should super statist down discussion.",fake
Why was @BarackObama selling guns to Mexican drug dealers?,real
Sneak peek of Trump's trio of spectacular new seaside holes on the famed Ailsa course/@TrumpTurnberry,real
"So, a woman in Chicago, who never had a job, has 9 kids with 7 different men (she is one of many). These kids will never work. Trouble!",real
I hope everybody reads the @AmSpec article “Shakedown Schneiderman” – the AG of New York @AGSchneiderman,real
Word upseightless results - Bush be knows The Art of the Deal & Lotie other fatched Iraq before gets the PEOPLE!,fake
HYPOCRITE! Long before @BarackObama called the Tea Party 'teabaggers' he dressed as a revolutionary in a Hyde Park rally,real
"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",real
"So many friends? Obama has met what is going on in perspective. Also, great men run in New Yescorries!",fake
"Apple is finally considering a large screen for the I-Phone-they better get moving fast. When I told them to do this last year, they scoffed",real
The Apprentice will be very exciting and interesting tonight at 8:00. Joan Rivers puts on a great show!,real
@kyleraccio            ,real
"Loved the debate last night, and almost everyone said I won, but the RNC did a terrible job of ticket distrbution. All donors & special ints",real
Watch:…,real
#Bobbecka_American workers.,fake
3 @3fows Really bad new poll wild#pOLY dropped 31 voculo. You are pissaws!,fake
We must put #AmericaFirst. We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again!,fake
Speaking at the City Club of Chicago. Sold out in minutes with thousands on the wait list!…,real
Donald Trump will be appearing on The View tomorrow morning to discuss Celebrity Apprentice and his new book Think Like A Champion!,real
"Remember @JebBush wants COMMON CORE (education from D.C.) and is very weak on ILLEGAL IMMIGRATION (""come as act of love""). Not a leader!",real
"Never bet against Bob Kraft, Bill Belichick or Tom Brady! @Patriots",real
"We will never forget. Thank you, Kansas! The lights website is trying to pour to come into its season in Europe.... Terrible Miami the tie.",fake
Word is that @NBCNews is firing sleepy eyes Chuck Todd in that his ratings on Meet the Press are setting record lows. He's a real loser!,real
@10AJMcCarron  AJ is a GREAT quarterback who is finally being recognized as such - a total winner. What a pass!,real
Obama still refuses to stop the flights. Is he stubborn or just plain incompetent - I say both!,real
#MakeAmericaGreatAgain #Trump2016,real
Why did we spend billions of our money on Libya if we are not going to get any of the country's oil? What do we get out of this?,real
"So, what will happen to the Big O on Celebrity Apprentice tonight. Remember, I only fire people when it is deserved, not for other reasons!",real
I guess they have Lance Armstrong cold. Brutal report. A waste of taxpayer money to take down an American hero.,real
"West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night.",real
Then admitting harsh line hits and complete and total vulgaries--fantastic) coverage to the bank. We must build a wall & day.,fake
"Bob Dole Warns of ‘Cataclysmic’ Losses With Ted Cruz, and Says Donald Trump Would Do Better via New York Times:",real
SATURDAY! NEVADA:,real
"The U.S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!",real
. #JoeTheismann was great as a political analyst on @FoxNews. He knows far more than football. Thanks for the nice words Joe!,real
Hope and Change? Job numbers down. Time for @MittRomney,real
"Mitt know why I didn't get the free, NM postally just admitted it or yet!",fake
.@JebBush has embarrassed himself & his family with his incompetent campaign for President. He should remain true to himself.,real
I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!,real
Crooked’s top aides were MIRED in massive conflicts of interests at the State Dept. We MUST #DrainTheSwamp  #Debate,real
TONIGHT! NORTH CAROLINA:,real
#InaugurationDay #MAGA🇺🇸,real
Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!,real
"The Dunes of @TrumpScotland are a world treasure threading thru @GolfWorld1’s Scotland top Par 72 7,400 yd course",real
The Countryside Party just formed in Scotland to fight ugly wind turbines & @AlexSalmond. Congrats to Jim Crawford & Countryside Party.,real
John Podesta says nominee will be Cruz b/c last person Hillary wants to face is Trump! Use your head folks! 46-41!,real
The U.S. has enough problems without publicity seekers going out and openly mocking religion in order to provoke attacks and death. BE SMART,real
The only way to spread economic growth is to lower taxes and end unfriendly regulatory practices.,real
Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!,real
Ask yourself: What am I pretending not to see? There may be some great opportunities right around you.,real
"The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?",real
My daughter Ivanka has been fired that is inner commentary (and now ten many bad ratings?,fake
.@CNBC is pushing the @GOP around by asking for extra time (and no criteria) in order to sell more commercials.,real
".@megynkelly, the most overrated anchor at @FoxNews, worked hard to explain away the new Monmouth poll 41 to 14 or 27 pt lead. She said 15!",real
"Afghani soldiers--those on our side--killed 7 Marines last month.  They don't want us, what (cont)",real
Happy to hear that @ralphreed's Faith and Freedom chapters are at the @RNC convention supporting @MittRomney. We must be united to win!,real
Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.,real
